;0
505;https://www.lemonde.fr/archives/article/1994/02/20/ile-de-france-paris-la-villette-s-adapte-aux-handicapes-sa-conception-originale-et-des-adaptations-incessantes-rendent-la-cite-des-sciences-accessible-a-tous-les-visiteurs_3797866_1819218.html?xtmc=plastique_ocean&xtcr=273
506;https://www.lemonde.fr/archives/article/1969/07/29/entretien-avec-michel-dufour-la-plaisance-doit-etre-une-industrie-exportatrice_3058778_1819218.html?xtmc=plastique_ocean&xtcr=117
507;https://www.lemonde.fr/planete/article/2018/09/14/sus-au-plastique-les-dessous-d-une-decision-vertueuse_5354818_3244.html?xtmc=plastique_ocean&xtcr=30
508;https://www.lemonde.fr/afrique/article/2011/08/13/mogadiscio-outragee_1559230_3212.html?xtmc=plastique_ocean&xtcr=153
509;https://www.lemonde.fr/archives/article/1974/03/09/a-la-recherche-des-poissons-de-legende_2513997_1819218.html?xtmc=plastique_ocean&xtcr=228
510;https://www.lemonde.fr/import/article/2005/09/21/carnet-de-route_691087_3544.html?xtmc=plastique_ocean&xtcr=145
511;https://www.lemonde.fr/archives/article/2000/12/07/annette-roux-reine-de-la-plaisance_3715731_1819218.html?xtmc=plastique_ocean&xtcr=389
512;https://www.lemonde.fr/archives/article/1972/12/01/environnement-en-dix-ans-neuf-cent-mille-messages-a-la-mer_3034468_1819218.html?xtmc=plastique_ocean&xtcr=56
513;https://www.lemonde.fr/archives/article/2002/10/24/le-joola-titanic-africain_295494_1819218.html?xtmc=plastique_ocean&xtcr=459
514;https://www.lemonde.fr/archives/article/1974/04/02/la-progression-de-la-pollution-internationale-pas-de-frontieres-pour-le-so-2_3088796_1819218.html?xtmc=plastique_ocean&xtcr=290
515;https://www.lemonde.fr/planete/article/2011/09/20/les-eaux-de-l-antarctique-sont-infestees-de-millions-de-fragments-de-plastique_1574786_3244.html?xtmc=plastique_ocean&xtcr=21
516;https://www.lemonde.fr/archives/article/2002/06/15/les-gens-du-monde_4226118_1819218.html?xtmc=plastique_ocean&xtcr=132
517;https://www.lemonde.fr/archives/article/1974/04/12/bataille-d-experts-au-proces-des-boues-rouges-qui-reprend-a-livourne_2523812_1819218.html?xtmc=plastique_ocean&xtcr=95
518;https://www.lemonde.fr/archives/article/2002/08/21/le-fantome-du-baron-de-l-espee-plane-sur-le-blue-cargo_4255080_1819218.html?xtmc=plastique_ocean&xtcr=407
519;https://www.lemonde.fr/planete/article/2017/05/05/l-ecologie-grande-absente-de-la-campagne-d-entre-deux-tours_5122573_3244.html?xtmc=plastique_ocean&xtcr=293
520;https://www.lemonde.fr/livres/article/2018/10/18/jeremy-fel-horrifie-le-kansas_5371119_3260.html?xtmc=plastique_ocean&xtcr=137
521;https://www.lemonde.fr/culture/article/2012/12/04/les-hauts-de-hurlevent-les-hurlevent-rendus-a-leur-sauvagerie_1799709_3246.html?xtmc=plastique_ocean&xtcr=138
522;https://www.lemonde.fr/culture/article/2005/05/26/babak-payami_654347_3246.html?xtmc=plastique_ocean&xtcr=28
523;https://www.lemonde.fr/archives/article/1998/11/18/le-suicide-des-baleines-demeure-une-enigme_3696398_1819218.html?xtmc=plastique_ocean&xtcr=358
524;https://www.lemonde.fr/archives/article/1973/12/27/pattani-la-legende-des-deux-bandits-separatistes-en-thailande_2559178_1819218.html?xtmc=plastique_ocean&xtcr=502
525;https://www.lemonde.fr/m-perso/article/2018/07/29/comment-a-force-d-ennui-j-ai-fini-par-toucher-le-fond-de-la-piscine_5337191_4497916.html?xtmc=plastique_ocean&xtcr=259
526;https://www.lemonde.fr/m-moyen-format/article/2015/03/12/l-homme-qui-voulait-effacer-sa-vie_4592522_4497271.html?xtmc=plastique_ocean&xtcr=285
527;https://www.lemonde.fr/archives/article/1976/05/28/iv-une-saga-pleine-de-mysteres_2943769_1819218.html?xtmc=plastique_ocean&xtcr=455
528;https://www.lemonde.fr/livres/article/2017/05/04/figures-libres-a-l-aise-dans-la-poubelle_5122034_3260.html?xtmc=plastique_ocean&xtcr=142
529;https://www.lemonde.fr/planete/article/2018/06/14/une-operation-pour-transformer-le-plastique-des-oceans-en-carburant-pour-bateau_5315015_3244.html?xtmc=plastique_ocean&xtcr=212
530;https://www.lemonde.fr/archives/article/1975/05/26/le-changement_2588268_1819218.html?xtmc=plastique_ocean&xtcr=408
531;https://www.lemonde.fr/archives/article/1994/08/31/partons-de-cuba-maintenant-immobilises-trois-jours-durant-par-le-mauvais-temps-les-balseros-cubains-se-lancent-a-nouveau-a-la-mer_3821329_1819218.html?xtmc=plastique_ocean&xtcr=275
532;https://www.lemonde.fr/archives/article/2003/03/06/plus-de-10-000-m3-de-dechets-par-an-sur-les-plages-landaises_311853_1819218.html?xtmc=plastique_ocean&xtcr=159
533;https://www.lemonde.fr/archives/article/1980/12/01/que-sont-devenues-les-quatre-maisons-du-fada_2806993_1819218.html?xtmc=plastique_ocean&xtcr=521
534;https://www.lemonde.fr/planete/article/2013/03/21/la-superficie-des-eaux-cotieres-gravement-polluees-augmente-en-chine_1851359_3244.html?xtmc=plastique_ocean&xtcr=104
535;https://www.lemonde.fr/festival/article/2015/08/10/bal-d-imposteurs-au-pole-nord_4718932_4415198.html?xtmc=plastique_ocean&xtcr=483
536;https://www.lemonde.fr/archives/article/1994/07/19/la-guerre-civile-rwandaise-aux-portes-du-zaire-des-dizaines-de-personnes-ont-ete-tuees-a-goma-pietinees-par-la-foule-ou-victimes-de-tirs-de-mortiers_3816410_1819218.html?xtmc=plastique_ocean&xtcr=417
537;https://www.lemonde.fr/culture/article/2013/11/22/lia-rodrigues-fait-claquer-les-corps-et-le-plastique_3518546_3246.html?xtmc=plastique_ocean&xtcr=191
538;https://www.lemonde.fr/archives/article/1990/01/13/carnet-de-rail_3968948_1819218.html?xtmc=plastique_ocean&xtcr=528
539;https://www.lemonde.fr/disparitions/article/2010/05/31/prendre-des-images-pour-bien-regarder-le-monde_1365546_3382.html?xtmc=plastique_ocean&xtcr=202
540;https://www.lemonde.fr/m-styles/article/2017/08/16/canggu-l-ile-de-reve-pour-publicitaires-en-manque_5172928_4497319.html?xtmc=plastique_ocean&xtcr=70
